Time,Blade,Action,Type,Interface,Origin,Source,Source User Name,Destination,Service,Application Risk,Application Name,Application Category,Access Rule Name,Resource,User,Description,
"Sep 1, 2022 3:32:21 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.14.30,,whatsapp-chatd-edge-shv-01-bom1.facebook.com (157.240.16.53),jabber,Low,WhatsApp Messenger,Instant Messaging,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:21 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.14.30,,157.240.237.34,TCP_1-1024,Low,Facebook,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:21 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.8.181,,27.123.42.205,https,Low,Yahoo! Services,Web Services Provider,Library section allowed,,,,
"Sep 1, 2022 3:32:20 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.19.0.72,,20.198.119.143,https,Medium,Microsoft OneDrive-web,File Storage and Sharing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:20 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.18.45,,172.217.174.229,https,Medium,Gmail,Email,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:20 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.37.153,,8.118.190.35.bc.googleusercontent.com (35.190.118.8),https,Very Low,Truecaller,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:20 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.224.33,,dns.google (8.8.4.4),UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:20 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.63.48,,31.13.79.12,TCP_1-1024,Low,Instagram,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:20 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.63.48,,31.13.79.12,UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:20 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.17.52,,20.72.205.209,https,Very Low,Windows Update,Software Update,VNIT allowed sites and applications computers and business added on 290921,"http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?ff76a96c80ee4031,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?ff76a96c80ee4031,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?ff76a96c80ee4031",,,
"Sep 1, 2022 3:32:20 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.72.70,,199.232.22.248,https,Low,Spotify,Media Streams,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:20 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.110.219,,74.125.200.139,https,Unknown,history.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:19 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.37.120,,142.251.12.100,https,Unknown,history.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:19 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.5.14,,52.167.88.112,https,Very Low,Windows Azure Storage Service,Business / Economy,Library section allowed,,,,
"Sep 1, 2022 3:32:19 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.92.1.222,,bom07s29-in-f14.1e100.net (142.250.182.238),UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:19 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.2.57,,bom12s14-in-f14.1e100.net (142.250.192.14),https,Unknown,suggestqueries.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:18 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.12.21,,52.113.194.132,https,Low,Microsoft Teams,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:18 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.72.70,,20.198.119.143,https,Medium,Microsoft OneDrive-web,File Storage and Sharing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:18 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.1.48,,142.250.183.162,https,Medium,Google Ads,Web Advertisements,Library section allowed,,,,
"Sep 1, 2022 3:32:18 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.79.102,,xx-fbcdn-shv-01-bom1.fbcdn.net (157.240.16.20),https,Low,Facebook,Social Networking,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:18 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.63.48,,bom07s29-in-f14.1e100.net (142.250.182.238),https,Unknown,apis.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:18 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.14.4.54,,40.99.9.34,https,Very Low,Office365-Outlook-web,Email,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:18 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.86.10.4,,abts-north-dynamic-97.214.201.106.airtelbroadband.in (106.201.214.97),IKE,Unknown,Unknown Traffic,Unknown Traffic,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:18 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.72.70,,52.139.176.199,TCP_1-1024,Low,MSN-web,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:18 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.72.70,,52.113.194.132,https,Low,Microsoft Teams,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:18 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.72.70,,52.109.56.83,https,Low,Office Online,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:18 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.72.70,,20.150.88.4,https,Very Low,Windows Azure Storage Service,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:18 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.63.48,,whatsapp-chatd-edge-shv-02-bom1.facebook.com (31.13.79.54),jabber,Low,WhatsApp Messenger,Instant Messaging,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:18 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.4.54,,134.43.190.35.bc.googleusercontent.com (35.190.43.134),TCP_1-1024,Medium,Snapchat,Media Sharing,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:18 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.63.48,,129.227.17.170,HTTP_and_HTTPS_proxy,Very Low,MQTT Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:18 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.14.4.54,,8.241.153.126,http,Low,Windows 10 Update,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?a97f11f95e1474c5,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?a97f11f95e1474c5,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?a97f11f95e1474c5,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?a97f11f95e1474c5",,,
"Sep 1, 2022 3:32:17 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.63.48,,142.251.42.100,https,Unknown,google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,"http://www.google.com/,http://www.google.com/,http://www.google.com/",,,
"Sep 1, 2022 3:32:17 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.43.112,,bom12s15-in-f10.1e100.net (142.250.192.42),https,Low,Google-duo,VoIP,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.51.4,,20.190.145.143,https,Very Low,Microsoft Account,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.63.48,,31.13.79.32,TCP_1-1024,Low,Facebook,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.72.152,,172.217.160.131,TCP_1-1024,Low,Google Search,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.17.67,,bom12s16-in-f3.1e100.net (142.250.192.67),UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.33.80,,13.107.4.50,http,Very Low,Windows Update,Software Update,VNIT allowed sites and applications computers and business added on 290921,"http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/f0c01458-3468-4a03-94cb-6860a25caa5e?P1=1662023794&P2=404&P3=2&P4=kQCpzimeu9CqPiOjrorHyCkWxyfnHpDDgMl+5e58SHqemQCUEvGH+i3oRGI/9poO8ogQkwDUPAD9yGhnDRokYA==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/f0c01458-3468-4a03-94cb-6860a25caa5e?P1=1662023794&P2=404&P3=2&P4=kQCpzimeu9CqPiOjrorHyCkWxyfnHpDDgMl+5e58SHqemQCUEvGH+i3oRGI/9poO8ogQkwDUPAD9yGhnDRokYA==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/f0c01458-3468-4a03-94cb-6860a25caa5e?P1=1662023794&P2=404&P3=2&P4=kQCpzimeu9CqPiOjrorHyCkWxyfnHpDDgMl+5e58SHqemQCUEvGH+i3oRGI/9poO8ogQkwDUPAD9yGhnDRokYA==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/f0c01458-3468-4a03-94cb-6860a25caa5e?P1=1662023794&P2=404&P3=2&P4=kQCpzimeu9CqPiOjrorHyCkWxyfnHpDDgMl+5e58SHqemQCUEvGH+i3oRGI/9poO8ogQkwDUPAD9yGhnDRokYA==",,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.33.80,,13.107.4.50,http,Low,Windows 10 Update,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/f0c01458-3468-4a03-94cb-6860a25caa5e?P1=1662023794&P2=404&P3=2&P4=kQCpzimeu9CqPiOjrorHyCkWxyfnHpDDgMl+5e58SHqemQCUEvGH+i3oRGI/9poO8ogQkwDUPAD9yGhnDRokYA==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/f0c01458-3468-4a03-94cb-6860a25caa5e?P1=1662023794&P2=404&P3=2&P4=kQCpzimeu9CqPiOjrorHyCkWxyfnHpDDgMl+5e58SHqemQCUEvGH+i3oRGI/9poO8ogQkwDUPAD9yGhnDRokYA==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/f0c01458-3468-4a03-94cb-6860a25caa5e?P1=1662023794&P2=404&P3=2&P4=kQCpzimeu9CqPiOjrorHyCkWxyfnHpDDgMl+5e58SHqemQCUEvGH+i3oRGI/9poO8ogQkwDUPAD9yGhnDRokYA==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/f0c01458-3468-4a03-94cb-6860a25caa5e?P1=1662023794&P2=404&P3=2&P4=kQCpzimeu9CqPiOjrorHyCkWxyfnHpDDgMl+5e58SHqemQCUEvGH+i3oRGI/9poO8ogQkwDUPAD9yGhnDRokYA==",,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.57.222,,13.107.42.16,https,Low,Skype,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.7.80,,G-8.8.8.8 (8.8.8.8),UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:17 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.15.5.14,,8.241.143.254,http,Very Low,Windows Update,Software Update,VNIT allowed sites and applications computers and business added on 290921,"http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab?2a75c3fe15090a61,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab?2a75c3fe15090a61,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab?2a75c3fe15090a61",,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.72.167,,204.79.197.239,https,Low,Microsoft Services,Computers / Internet,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.56.5,,bom12s17-in-f3.1e100.net (142.250.192.99),TCP_1-1024,Low,Google Search,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.100.40,,142.251.42.69,https,Low,Inbox by Gmail,Email,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.43.112,,91.108.56.185,TCP_1-1024,Medium,Telegram,Instant Messaging,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.5.48,,13.107.4.50,http,Low,Windows 10 Update,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/990dbd92-c9b6-41d1-bd49-14a681d5f992?P1=1662024249&P2=404&P3=2&P4=Uf6vZqJZ6WDS5rEyWh9BjuKDkGDVuDQaW8Egh9Lz/xlDe9gxVCmOcmqu1py/zYqaS++7yrnQ2QeYnyR2tKzleQ==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/990dbd92-c9b6-41d1-bd49-14a681d5f992?P1=1662024249&P2=404&P3=2&P4=Uf6vZqJZ6WDS5rEyWh9BjuKDkGDVuDQaW8Egh9Lz/xlDe9gxVCmOcmqu1py/zYqaS++7yrnQ2QeYnyR2tKzleQ==",,,
"Sep 1, 2022 3:32:17 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.15.5.14,,23.10.224.88,http,Very Low,Certificate Revocation List,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://x1.c.lencr.org/,http://x1.c.lencr.org/,http://x1.c.lencr.org/",,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.19.3.59,,52.113.194.132,https,Low,Microsoft Teams,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.3.0.76,,117.121.250.129,http,Very Low,Windows Update,Software Update,VNIT allowed sites and applications computers and business added on 290921,"http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/13739b21-b5a1-4318-bdc0-e830fcf6115f?P1=1662023273&P2=404&P3=2&P4=PKGbhjIjJM37Jxh14htT6pl1cJDYUM4WK8yk2x/7+ObU8mswrcy2LrJVeTd7lP7cqAIvigaqr3LAk7GgaZGFPg==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/13739b21-b5a1-4318-bdc0-e830fcf6115f?P1=1662023273&P2=404&P3=2&P4=PKGbhjIjJM37Jxh14htT6pl1cJDYUM4WK8yk2x/7+ObU8mswrcy2LrJVeTd7lP7cqAIvigaqr3LAk7GgaZGFPg==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/13739b21-b5a1-4318-bdc0-e830fcf6115f?P1=1662023273&P2=404&P3=2&P4=PKGbhjIjJM37Jxh14htT6pl1cJDYUM4WK8yk2x/7+ObU8mswrcy2LrJVeTd7lP7cqAIvigaqr3LAk7GgaZGFPg==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/13739b21-b5a1-4318-bdc0-e830fcf6115f?P1=1662023273&P2=404&P3=2&P4=PKGbhjIjJM37Jxh14htT6pl1cJDYUM4WK8yk2x/7+ObU8mswrcy2LrJVeTd7lP7cqAIvigaqr3LAk7GgaZGFPg==",,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.3.0.76,,117.121.250.129,http,Low,Windows 10 Update,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/13739b21-b5a1-4318-bdc0-e830fcf6115f?P1=1662023273&P2=404&P3=2&P4=PKGbhjIjJM37Jxh14htT6pl1cJDYUM4WK8yk2x/7+ObU8mswrcy2LrJVeTd7lP7cqAIvigaqr3LAk7GgaZGFPg==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/13739b21-b5a1-4318-bdc0-e830fcf6115f?P1=1662023273&P2=404&P3=2&P4=PKGbhjIjJM37Jxh14htT6pl1cJDYUM4WK8yk2x/7+ObU8mswrcy2LrJVeTd7lP7cqAIvigaqr3LAk7GgaZGFPg==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/13739b21-b5a1-4318-bdc0-e830fcf6115f?P1=1662023273&P2=404&P3=2&P4=PKGbhjIjJM37Jxh14htT6pl1cJDYUM4WK8yk2x/7+ObU8mswrcy2LrJVeTd7lP7cqAIvigaqr3LAk7GgaZGFPg==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/13739b21-b5a1-4318-bdc0-e830fcf6115f?P1=1662023273&P2=404&P3=2&P4=PKGbhjIjJM37Jxh14htT6pl1cJDYUM4WK8yk2x/7+ObU8mswrcy2LrJVeTd7lP7cqAIvigaqr3LAk7GgaZGFPg==",,,
"Sep 1, 2022 3:32:17 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.15.5.14,,23.10.224.88,http,Low,Windows 10 Update,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://x1.c.lencr.org/,http://x1.c.lencr.org/,http://x1.c.lencr.org/",,,
"Sep 1, 2022 3:32:17 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.19.0.23,,25.189.200.239,UDP_33000-50000,Low,STUN Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:17 PM",Application Control,Drop,Session,,gateway.vnit.ac.in,10.15.1.75,,edge-star-shv-02-bom1.facebook.com (31.13.79.18),quic,Low,Facebook,Social Networking,Library section,,,,
"Sep 1, 2022 3:32:16 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.7.134,,142.250.77.69,https,Medium,Google Ads,Web Advertisements,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:16 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.6.1.70,,bom12s19-in-f14.1e100.net (142.251.42.14),https,Unknown,sb-ssl.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:16 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.16.100.76,,23.52.171.72,http,Very Low,OCSP,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://scrootca2.ocsp.secomtrust.net/MEowSDBGMEQwQjAJBgUrDgMCGgUABBTyDvPjcY8Z0TDZzHotwwMWHLKc0AQUCoWpd2UFmHxAgfgPlyw48QrsPM8CCSK5sS9NBfntEw==,http://scrootca2.ocsp.secomtrust.net/MEowSDBGMEQwQjAJBgUrDgMCGgUABBTyDvPjcY8Z0TDZzHotwwMWHLKc0AQUCoWpd2UFmHxAgfgPlyw48QrsPM8CCSK5sS9NBfntEw==,http://scrootca2.ocsp.secomtrust.net/MEowSDBGMEQwQjAJBgUrDgMCGgUABBTyDvPjcY8Z0TDZzHotwwMWHLKc0AQUCoWpd2UFmHxAgfgPlyw48QrsPM8CCSK5sS9NBfntEw==",,,
"Sep 1, 2022 3:32:16 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.14.5.144,,184.25.108.17,TCP_1-1024,Low,Hotstar,Media Streams,VNIT Blocked sites and apps,,,,
