Time,Creation Time,Interface Direction,Policy Rule UID,Type,Index Time,App Protocol,Policy Date,Action,ID,aggregated_log_count,Interface Name,Application ID,Layer Name,Last Update Sequence Number,Direction of Connection,Sequence Number,Source Zone,Access Rule Name,Browse Time,Marker,Number of Connections,Protocol,Application Risk,Application Category,Policy Management,Last Update Time,Destination,Application Name,Confidence Level,Last Update Time,Rule,Interface,Duration,All Application Categories,Service ID,Matched Category,Destination Country,Severity,Product Family,Blade,Source,update_count,Policy Name,Destination Zone,Database Tag,Log Server Origin,Service,Origin,Destination Port,Log Server IP,stored,layer_uuid_rule_uuid,High Level Log key,logid,sig_id,Application Signature ID,Application Description,Method,Resource,Web Client Type,Received Bytes,Packets,Client Outbound Packets,Traffic Sent Bytes,Server Inbound Packets,Server Inbound Bytes,Sent Bytes,Client Inbound Bytes,Client Inbound Packets,Client Outbound Bytes,Traffic Received Bytes,Server Outbound Packets,Server Outbound Bytes,Total Bytes,Traffic Total Bytes,Client Type OS,Number of URLs,Description,Source Port,certificate_resource,certificate_validation,Number of files,Frequency,UserCheck ID,UserCheck Reference,Log ID,UserCheck Interaction Name,User Check,Confirmation Scope,UserCheck Message to User,,
"Sep 1, 2022 3:31:55 PM",2022-09-01T10:01:55Z,inbound,28fdca66-92ac-4604-99a0-b229d1d0721d,Session,2022-09-01T07:15:59Z,,2022-08-30T04:11:05Z,Drop,c0a80101-b542-0000-6310-831300000018,4,eth1-01,3044463189,Web Content,75,Outgoing,75,Internal,Library section,0,@A@@B@1662010085@C@5892808,2,TCP (6) (6),Unknown,Instant Chat,mgmt,1.66E+12,sf-in-f188.1e100.net (74.125.24.188),mtalk.google.com,N/A,2022-09-01T10:02:03Z,49.13,eth1-01,300,"Instant Chat,URL Filtering",cp_tcp_A936BBAC_EBC3_4F18_B3CC_A63365F07477,Instant Chat,United States,Informational,Access,URL Filtering,10.15.1.231,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),TCP/5228,gateway.vnit.ac.in,5228,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_28fdca66-92ac-4604-99a0-b229d1d0721d",1.06E+19,352,,,,,,,184,12,6,264,2,104,264,1298,6,184,184,12,264,1482,1482,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,1000869c-1ede-4ea8-8953-f806b202e6d7,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83120000002d,1,eth1-01,1441575003,Web Content,23490,Outgoing,23490,Internal,Library section allowed,0,@A@@B@1662019661@C@2519091,1,TCP (6) (6),High,Spam,mgmt,1.66E+12,18.138.18.111,ambientdsp.com,N/A,2022-09-01T10:01:54Z,49.12,eth1-01,5880,"Spam,High Risk,URL Filtering",https,Spam,Singapore,Informational,Access,URL Filtering,10.15.3.59,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_1000869c-1ede-4ea8-8953-f806b202e6d7,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.61E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83120000002c,13,eth1-01,562223367,Web Content,23489,Outgoing,23489,Internal,VNIT allowed sites and applications computers and business added on 290921,5,@A@@B@1662019661@C@2519090,13,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,13.227.138.42,cloudfront.net,N/A,2022-09-01T10:02:51Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.25.108.218,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.62E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83120000002b,1,eth1-01,1544865894,Web Content,23488,Outgoing,23488,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2519089,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,13.227.138.29,bravesoftware.com,N/A,2022-09-01T10:01:54Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,10.14.0.6,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.04E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,1000869c-1ede-4ea8-8953-f806b202e6d7,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83120000002a,2,eth1-01,4109094532,Web Content,23487,Outgoing,23487,Internal,Library section allowed,0,@A@@B@1662019661@C@2519088,2,TCP (6) (6),Unknown,General,mgmt,1.66E+12,bom05s12-in-f3.1e100.net (172.217.160.163),beacons5.gvt3.com,N/A,2022-09-01T10:01:54Z,49.12,eth1-01,5880,"General,URL Filtering",https,General,United States,Informational,Access,URL Filtering,10.15.1.199,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_1000869c-1ede-4ea8-8953-f806b202e6d7,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.70E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,1000869c-1ede-4ea8-8953-f806b202e6d7,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831200000029,1,eth1-01,317455467,Web Content,23486,Outgoing,23486,Internal,Library section allowed,0,@A@@B@1662019661@C@2519087,1,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,154.59.122.79,acuityplatform.com,N/A,2022-09-01T10:01:54Z,49.12,eth1-01,5880,"Business / Economy,Computers / Internet,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,10.15.3.59,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_1000869c-1ede-4ea8-8953-f806b202e6d7,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.18E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831200000028,9,eth1-01,2382065375,Web Content,23485,Outgoing,23485,Internal,VNIT allowed sites and applications computers and business added on 290921,15,@A@@B@1662019661@C@2519086,9,TCP (6) (6),Unknown,Search Engines / Portals,mgmt,1.66E+12,142.250.76.174,apis.google.com,N/A,2022-09-01T11:20:01Z,49.17,eth1-01,5880,"Search Engines / Portals,URL Filtering",https,Search Engines / Portals,United States,Informational,Access,"Application Control,URL Filtering",172.27.4.145,9,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.00E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,1000869c-1ede-4ea8-8953-f806b202e6d7,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831200000027,1,eth1-01,2562296533,Web Content,23484,Outgoing,23484,Internal,Library section allowed,0,@A@@B@1662019661@C@2519085,1,TCP (6) (6),Unknown,Web Advertisements,mgmt,1.66E+12,85.114.159.93,dsp.adfarm1.adition.com,N/A,2022-09-01T10:01:54Z,49.12,eth1-01,5880,"Web Advertisements,URL Filtering",https,Web Advertisements,Germany,Informational,Access,URL Filtering,10.15.3.59,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_1000869c-1ede-4ea8-8953-f806b202e6d7,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",4.17E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831200000026,2,eth1-01,238405292,Web Content,23483,Outgoing,23483,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2519084,2,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,bom07s28-in-f14.1e100.net (142.250.182.206),gcdn.2mdn.net,N/A,2022-09-01T10:07:33Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,10.87.50.209,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.80E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,1000869c-1ede-4ea8-8953-f806b202e6d7,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831200000025,1,eth1-01,3825043244,Web Content,23482,Outgoing,23482,Internal,Library section allowed,0,@A@@B@1662019661@C@2519083,1,TCP (6) (6),Unknown,Web Advertisements,mgmt,1.66E+12,52.74.113.22,sync.crwdcntrl.net,N/A,2022-09-01T10:01:54Z,49.12,eth1-01,5880,"Web Advertisements,Computers / Internet,URL Filtering",https,Web Advertisements,Singapore,Informational,Access,URL Filtering,10.15.3.59,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_1000869c-1ede-4ea8-8953-f806b202e6d7,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",2.04E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831200000024,1,eth1-01,3907643203,Web Content,23481,Outgoing,23481,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2519082,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,13.107.5.88,outlookmobile-office365-tas.msedge.net,N/A,2022-09-01T10:01:54Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.27.4.54,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",6.76E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,1000869c-1ede-4ea8-8953-f806b202e6d7,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831200000023,1,eth1-01,2984976632,Web Content,23480,Outgoing,23480,Internal,Library section allowed,0,@A@@B@1662019661@C@2519081,1,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,167.235.247.38,splicky.com,N/A,2022-09-01T10:01:54Z,49.12,eth1-01,5880,"Business / Economy,Computers / Internet,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,10.15.3.59,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_1000869c-1ede-4ea8-8953-f806b202e6d7,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.16E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831200000021,2,eth1-01,2433632687,Web Content,23478,Outgoing,23478,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2519079,2,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,23.89.10.198,wdfwm-a-5.prod.infra.webex.com,N/A,2022-09-01T10:02:05Z,49.17,eth1-01,5880,"Business / Economy,Computers / Internet,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,172.27.4.54,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",6.21E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831200000020,6,eth1-01,1103026485,Web Content,23477,Outgoing,23477,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2519078,3,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,170.72.4.246,wfram-a-3.prod.infra.webex.com,N/A,2022-09-01T11:32:07Z,49.17,eth1-01,5880,"Business / Economy,Computers / Internet,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,10.4.0.40,4,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.17E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTP,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83120000001f,4,eth1-01,60529026,Web Content,23476,Outgoing,23476,Internal,VNIT allowed sites and applications computers and business added on 290921,27,@A@@B@1662019661@C@2519077,4,TCP (6) (6),Low,Network Protocols,mgmt,1.66E+12,8.241.143.254,Windows 10 Update,N/A,2022-09-01T10:55:43Z,49.17,eth1-01,5880,"Encrypts communications, Low Risk, Network Protocols",http,Network Protocols,United States,Informational,Access,"Application Control,URL Filtering",172.25.72.83,5,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),http,gateway.vnit.ac.in,80,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",2.00E+18,352,0,60529026:2,"Windows 10 OS network traffic, it happen usually by update or upgrade.",GET,"http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?a81f704b9996a45e,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?a81f704b9996a45e,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?a81f704b9996a45e",Other: Microsoft-CryptoAPI/10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83120000001d,12,eth1-01,2590133744,Web Content,23474,Outgoing,23474,Internal,VNIT allowed sites and applications computers and business added on 290921,4,@A@@B@1662019661@C@2519075,12,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,199.232.253.16,m.media-amazon.com,N/A,2022-09-01T10:02:04Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.25.108.218,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",8.60E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83120000001c,19,eth1-01,10005487,Web Content,23473,Outgoing,23473,Internal,VNIT allowed sites and applications computers and business added on 290921,84,@A@@B@1662019661@C@2519074,12,TCP (6) (6),Low,Media Streams,mgmt,1.66E+12,216.58.203.22,YouTube,N/A,2022-09-01T11:31:28Z,49.17,eth1-01,5880,"Entertainment, Media Streams, Low Risk",https,Media Streams,United States,Informational,Access,"Application Control,URL Filtering",10.10.0.84,10,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.36E+17,352,4,10005487:21,"YouTube is a video-sharing website which enables users to upload, share, and view videos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83120000001a,69,eth1-01,1074741825,Web Content,23471,Outgoing,23471,Internal,VNIT allowed sites and applications computers and business added on 290921,17,@A@@B@1662019661@C@2519072,35,TCP (6) (6),Medium,Custom Application/Site,mgmt,1.66E+12,23.32.177.81,Allowed sites library,N/A,2022-09-01T10:03:52Z,49.17,eth1-01,5880,"Custom Application/Site, Medium Risk",https,Custom Application/Site,United States,Informational,Access,"Application Control,URL Filtering",172.25.108.218,4,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.06E+19,352,4,1074741825:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831200000018,11,eth1-01,3460017017,Web Content,23469,Outgoing,23469,Internal,VNIT allowed sites and applications computers and business added on 290921,5,@A@@B@1662019661@C@2519070,11,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,bom07s31-in-f10.1e100.net (142.250.183.138),youtubei.googleapis.com,N/A,2022-09-01T11:31:28Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,10.10.0.84,8,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.17E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:54 PM",2022-09-01T10:01:54Z,inbound,4a6d8a91-6b95-4070-be89-fc5e432f6fcf,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831200000017,7,eth1-01,207258472,Web Content,23468,Outgoing,23468,Internal,VNIT Blocked sites and apps,1,@A@@B@1662019661@C@2519069,7,TCP (6) (6),Unknown,General,mgmt,1.66E+12,18.136.229.218,meeshoapi.com,N/A,2022-09-01T11:29:26Z,49.18,eth1-01,5880,"General,URL Filtering",TCP_1-1024,General,Singapore,Informational,Access,URL Filtering,10.14.0.6,6,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),TCP_1-1024,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_4a6d8a91-6b95-4070-be89-fc5e432f6fcf,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.67E+19,352,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
